Date , AIT101 NTU , AIT301 ppm , AIT401 NTU , FIT101 Lpm , FIT210 Lpm , FIT230 Lpm , FIT250 Lpm , FIT401 Lpm , PT100 psi , PT101 psi , PT151 psi , PT161 psi , PT171 psi , PT301 psi , PT302 psi
2024-01-02 9:25:01 PM,9.979383,0,0,7.928241,7.931858,7.895689,-1.446759E-02,5.924479,86.53429,85.28085,0,84.72493,85.88396,0,5.425347E-02
2024-01-02 9:26:01 PM,9.979383,0,0,7.895689,7.913774,7.993345,-1.446759E-02,6.065538,86.08941,84.84031,0,84.31586,85.52734,0,3.797743E-02
2024-01-02 9:27:01 PM,9.979745,0,0,7.816117,7.8125,8.033131,-1.808449E-02,5.859375,85.75304,84.50466,0,83.91203,85.19695,0,3.255208E-02
2024-01-02 9:28:01 PM,9.978298,0,0,7.866754,7.895689,8.018663,-1.446759E-02,6.080006,86.07314,84.98716,0,84.4155,85.59553,0,4.340278E-02
2024-01-02 9:29:01 PM,9.979383,0,0,7.87037,7.855903,7.97526,-1.808449E-02,6.155961,86.21419,84.91374,0,84.36306,85.53783,0,3.255208E-02
2024-01-02 9:30:01 PM,9.979745,0,0,7.892071,7.913774,7.978878,-1.085069E-02,6.047454,86.70789,85.50112,0,84.90849,86.09375,0,6.510416E-02
2024-01-02 9:31:01 PM,9.979383,0,0,7.968026,7.957176,7.986111,-1.446759E-02,6.076389,86.6428,85.54308,0,84.87178,86.11472,0,4.340278E-02
2024-01-02 9:32:01 PM,9.979383,0,0,7.852286,7.855903,7.939091,-1.808449E-02,5.975116,86.49089,85.34378,0,84.69871,85.88396,0,3.255208E-02
2024-01-02 9:33:01 PM,9.978298,0,0,7.982494,7.97526,8.029513,-1.446759E-02,6.004051,87.44032,86.23535,0,85.70566,86.88567,0,1.627604E-02
2024-01-02 9:34:01 PM,9.979022,0,0,7.931858,7.931858,8.000579,-1.446759E-02,5.957031,87.44575,86.11997,0,85.60601,86.80701,0,3.255208E-02
2024-01-02 9:35:01 PM,9.979383,0,0,7.855903,7.892071,7.895689,-1.446759E-02,5.924479,86.13281,84.84031,0,84.2372,85.43294,0,5.425347E-02
2024-01-02 9:36:01 PM,9.979383,0,0,7.97526,7.939091,7.978878,-1.446759E-02,5.924479,86.26844,85.20743,0,84.63577,85.8158,0,4.340278E-02
2024-01-02 9:37:01 PM,9.98083,0,0,7.939091,7.97526,8.02228,-1.446759E-02,5.953414,86.64822,85.35952,0,84.75115,85.91544,0,4.340278E-02
2024-01-02 9:38:01 PM,9.979745,0,0,7.830585,7.823351,7.982494,-1.446759E-02,6.047454,86.3878,85.05009,0,84.49942,85.72664,0,5.967882E-02
2024-01-02 9:39:01 PM,9.979383,0,0,7.97526,7.978878,7.855903,-1.085069E-02,6.007668,86.91949,85.85251,0,85.23365,86.4294,0,7.052951E-02
2024-01-02 9:40:01 PM,9.979022,0,0,7.931858,7.96441,7.931858,-1.446759E-02,6.029369,86.52344,85.35427,0,84.81934,86.00984,0,7.052951E-02
2024-01-02 9:41:01 PM,9.978298,0,0,7.892071,7.924624,8.01143,-1.808449E-02,5.989583,86.16537,85.09729,0,84.46272,85.67944,0,4.340278E-02
2024-01-02 9:42:01 PM,9.98083,0,0,7.928241,7.888455,7.892071,-1.085069E-02,5.870225,86.04601,84.8613,0,84.21622,85.42245,0,2.712674E-02
2024-01-02 9:43:01 PM,9.979745,0,0,7.968026,7.97526,7.902923,-1.446759E-02,5.931713,86.40951,85.25463,0,84.69871,85.84202,0,5.967882E-02
2024-01-02 9:44:01 PM,9.979745,0,0,7.968026,7.968026,7.895689,-1.446759E-02,5.736401,86.44205,85.17596,0,84.63577,85.8053,0,7.052951E-02
2024-01-02 9:45:01 PM,9.980107,0,0,7.97526,7.939091,7.895689,-1.808449E-02,5.83044,85.76389,84.65151,0,84.14804,85.30183,0,5.967882E-02
2024-01-02 9:46:01 PM,9.979022,0,0,7.942708,7.996962,7.939091,-1.808449E-02,5.87746,85.39497,84.0012,0,83.39283,84.54138,0,4.340278E-02
2024-01-02 9:47:01 PM,9.979383,0,0,7.895689,7.888455,7.819734,-1.446759E-02,5.797888,85.53602,84.26866,0,83.70226,84.88227,0,4.340278E-02
2024-01-02 9:48:01 PM,9.980107,0,0,7.902923,7.884838,7.924624,-2.893518E-02,5.949798,85.79102,84.55711,0,84.08511,85.20743,0,5.425347E-02
2024-01-02 9:49:01 PM,9.98083,0,0,7.931858,7.906539,7.939091,-1.085069E-02,6.166811,86.24674,84.99241,0,84.47844,85.59553,0,5.967882E-02
2024-01-02 9:50:01 PM,9.979745,0,0,7.892071,7.931858,7.892071,-1.446759E-02,5.884693,85.94835,84.77737,0,84.21622,85.42245,0,6.510416E-02
2024-01-02 9:51:01 PM,9.981193,0,0,7.931858,7.931858,7.906539,-2.531829E-02,5.859375,86.36067,85.11827,0,84.59383,85.74761,0,0.0922309
2024-01-02 9:52:01 PM,9.980107,0,0,7.978878,7.968026,8.033131,-1.446759E-02,5.924479,86.68077,85.38574,0,84.75115,85.97312,0,7.052951E-02
2024-01-02 9:53:01 PM,9.98083,0,0,7.942708,7.968026,8.105469,-1.446759E-02,6.116175,86.86523,85.51685,0,84.92422,86.15144,0,6.510416E-02
2024-01-02 9:54:01 PM,9.980107,0,0,7.892071,7.921007,7.921007,-1.808449E-02,5.996817,86.65364,85.29134,0,84.77737,85.97312,0,5.967882E-02
2024-01-02 9:55:01 PM,9.98083,0,0,7.96441,7.978878,7.895689,-2.531829E-02,5.938947,86.50716,85.22841,0,84.70396,85.87873,0,7.052951E-02
2024-01-02 9:56:01 PM,9.98083,0,0,8.047599,8.01143,7.986111,-1.808449E-02,6.123409,86.86523,85.65845,0,85.07107,86.30354,0,4.340278E-02
2024-01-02 9:57:01 PM,9.981193,0,0,7.928241,7.924624,7.924624,-1.085069E-02,5.902778,86.3227,85.10254,0,84.55711,85.71091,0,6.510416E-02
2024-01-02 9:58:01 PM,9.979745,0,0,7.892071,7.895689,7.895689,-1.446759E-02,5.917245,86.36067,85.04485,0,84.50466,85.69517,0,8.138021E-02
2024-01-02 9:59:01 PM,9.979745,0,0,7.855903,7.85952,8.076533,-1.808449E-02,6.123409,86.87609,85.60076,0,85.06583,86.27206,0,7.052951E-02
2024-01-02 10:00:01 PM,9.98083,0,0,7.982494,7.942708,8.015046,-1.808449E-02,5.996817,86.88693,85.7581,0,85.14973,86.35598,0,5.967882E-02
2024-01-02 10:01:01 PM,9.981193,0,0,7.740162,7.729311,7.902923,-1.085069E-02,5.978733,85.15625,83.95399,0,83.36661,84.55186,0,2.712674E-02
2024-01-02 10:02:01 PM,9.98083,0,0,7.895689,7.855903,7.852286,-1.446759E-02,5.938947,85.88325,84.63054,0,84.03266,85.22317,0,3.255208E-02
2024-01-02 10:03:01 PM,9.978298,0,0,7.895689,7.895689,7.97526,-2.531829E-02,5.808738,86.06228,84.73018,0,84.17426,85.38049,0,6.510416E-02
2024-01-02 10:04:01 PM,9.98083,0,0,7.931858,7.888455,7.996962,-1.808449E-02,5.768952,86.15993,84.99765,0,84.39453,85.64797,0,5.967882E-02
2024-01-02 10:05:01 PM,9.979383,0,0,7.939091,7.924624,7.892071,-1.446759E-02,6.112558,86.55057,85.37001,0,84.78262,85.9469,0,5.425347E-02
2024-01-02 10:06:01 PM,9.979745,0,0,7.902923,7.888455,7.949943,-1.085069E-02,5.761719,85.9809,84.84031,0,84.27915,85.43819,0,5.967882E-02
2024-01-02 10:07:01 PM,9.980107,0,0,7.892071,7.888455,7.978878,-1.808449E-02,6.051071,85.9809,84.88227,0,84.27915,85.44868,0,4.340278E-02
2024-01-02 10:08:01 PM,9.979022,0,0,7.895689,7.892071,8.015046,-1.808449E-02,6.047454,86.65364,85.34378,0,84.84031,86.02557,0,5.425347E-02
2024-01-02 10:09:01 PM,9.980107,0,0,7.895689,7.892071,7.946325,-1.808449E-02,5.989583,86.22504,84.85605,0,84.38928,85.52734,0,4.340278E-02
2024-01-02 10:10:01 PM,9.98083,0,0,7.866754,7.877604,7.993345,-1.446759E-02,6.080006,85.83984,84.63577,0,84.03266,85.22317,0,3.255208E-02
2024-01-02 10:11:01 PM,9.979745,0,0,7.931858,7.888455,7.946325,-1.085069E-02,5.913629,85.91038,84.96094,0,84.36306,85.54308,0,5.967882E-02
2024-01-02 10:12:01 PM,9.978298,0,0,7.942708,7.895689,7.895689,-1.808449E-02,5.88831,85.80729,84.68298,0,84.17426,85.35427,0,7.052951E-02
2024-01-02 10:13:01 PM,9.979383,0,0,7.855903,7.85952,7.931858,-1.808449E-02,5.985966,85.94292,84.79311,0,84.3316,85.44868,0,7.052951E-02
2024-01-02 10:14:01 PM,9.980107,0,0,7.982494,7.96441,8.018663,-1.085069E-02,5.9932,87.51085,86.28255,0,85.81055,86.96433,0,8.138021E-02
2024-01-02 10:15:01 PM,9.979383,0,0,8.01143,8.087384,8.018663,-1.085069E-02,5.754485,87.37522,86.13046,0,85.53783,86.77029,0,6.510416E-02
2024-01-02 10:16:01 PM,9.979745,0,0,8.01143,7.960793,7.996962,-1.085069E-02,6.029369,86.66992,85.44344,0,84.78262,85.99934,0,5.425347E-02
2024-01-02 10:17:01 PM,9.979383,0,0,7.823351,7.8125,7.960793,-2.531829E-02,5.895544,85.5957,84.43649,0,83.87009,85.01338,0,6.510416E-02
2024-01-02 10:18:01 PM,9.980107,0,0,7.855903,7.848669,8.02228,-1.446759E-02,6.022136,85.78559,84.60955,0,84.0956,85.23889,0,5.967882E-02
2024-01-02 10:19:01 PM,9.980107,0,0,7.931858,7.97526,8.033131,-2.531829E-02,5.942564,87.70074,86.38744,0,85.84202,87.043,0,8.138021E-02
2024-01-02 10:20:01 PM,9.980107,0,0,7.946325,7.928241,7.982494,-1.446759E-02,5.975116,86.70789,85.43819,0,84.84556,86.03606,0,8.138021E-02
2024-01-02 10:21:01 PM,9.979383,0,0,7.819734,7.855903,7.931858,-2.531829E-02,5.957031,86.45834,85.19695,0,84.65151,85.83677,0,8.680556E-02
2024-01-02 10:22:01 PM,9.979022,0,0,7.931858,7.892071,7.968026,-1.808449E-02,6.014902,86.48003,85.25463,0,84.73018,85.88921,0,6.510416E-02
2024-01-02 10:23:01 PM,9.978298,0,0,7.892071,7.892071,7.892071,-1.808449E-02,6.029369,86.02973,85.07632,0,84.54138,85.66895,0,5.967882E-02
2024-01-02 10:24:01 PM,9.979383,0,0,7.852286,7.841435,8.036748,-1.446759E-02,5.924479,86.3227,85.21267,0,84.59907,85.76335,0,5.967882E-02
2024-01-02 10:25:01 PM,9.98083,0,0,7.902923,7.888455,7.978878,-1.446759E-02,5.917245,86.78386,85.65845,0,85.0029,86.18291,0,6.510416E-02
2024-01-02 10:26:01 PM,9.979745,0,0,7.931858,7.968026,7.996962,-1.085069E-02,5.84129,86.88693,85.8053,0,85.18645,86.39268,0,7.052951E-02
2024-01-02 10:27:01 PM,9.979022,0,0,7.939091,7.924624,7.939091,-1.808449E-02,5.975116,86.42578,85.39099,0,84.77737,85.93118,0,7.052951E-02
2024-01-02 10:28:01 PM,9.979745,0,0,7.873987,7.855903,7.949943,-1.085069E-02,5.938947,86.15993,84.84556,0,84.38404,85.52734,0,7.052951E-02
2024-01-02 10:29:01 PM,9.98083,0,0,7.906539,7.939091,7.939091,-1.446759E-02,5.985966,86.48003,85.12351,0,84.59907,85.75285,0,6.510416E-02
2024-01-02 10:30:01 PM,9.979022,0,0,7.931858,7.928241,7.968026,-2.893518E-02,6.101707,86.53429,85.25463,0,84.67773,85.85774,0,8.138021E-02
2024-01-02 10:31:01 PM,9.979745,0,0,7.892071,7.852286,7.982494,-1.446759E-02,5.996817,86.07856,84.86653,0,84.23196,85.42245,0,6.510416E-02
2024-01-02 10:32:01 PM,9.980107,0,0,7.85952,7.888455,7.949943,-1.446759E-02,5.93533,86.21962,85.09205,0,84.49417,85.65321,0,7.052951E-02
2024-01-02 10:33:01 PM,9.979022,0,0,7.902923,7.895689,8.029513,-1.446759E-02,5.776186,86.23589,84.91374,0,84.33684,85.51161,0,7.052951E-02
2024-01-02 10:34:01 PM,9.980107,0,0,7.968026,7.97526,7.982494,-1.808449E-02,5.881076,86.61567,85.15498,0,84.59383,85.77908,0,8.680556E-02
2024-01-02 10:35:01 PM,9.981554,0,0,7.931858,7.939091,8.004195,3.616898E-03,5.996817,86.72417,85.52209,0,84.83507,86.07802,0,8.138021E-02
2024-01-02 10:36:01 PM,9.979022,0,0,7.96441,7.97526,7.939091,-2.531829E-02,6.047454,86.65364,85.46441,0,84.85605,86.05179,0,7.052951E-02
2024-01-02 10:37:01 PM,9.980107,0,0,7.939091,7.931858,7.986111,-7.233796E-03,5.967882,86.49089,85.28085,0,84.69871,85.86824,0,6.510416E-02
2024-01-02 10:38:01 PM,9.981193,0,0,7.939091,7.931858,7.946325,-1.446759E-02,6.029369,86.23589,84.97667,0,84.42075,85.57454,0,3.797743E-02
2024-01-02 10:39:01 PM,9.979383,0,0,7.931858,7.931858,8.004195,-1.446759E-02,5.83044,86.40408,85.18121,0,84.54662,85.72139,0,7.052951E-02
2024-01-02 10:40:01 PM,9.98083,0,0,7.968026,7.931858,7.982494,-1.446759E-02,5.942564,86.57769,85.4749,0,84.83507,86.02033,0,5.967882E-02
2024-01-02 10:41:01 PM,9.980107,0,0,7.895689,7.888455,7.931858,-2.893518E-02,5.902778,86.16537,84.92422,0,84.39978,85.55357,0,8.138021E-02
2024-01-02 10:42:01 PM,9.979022,0,0,7.931858,7.888455,7.939091,-1.808449E-02,5.870225,86.23589,84.95045,0,84.30537,85.51685,0,7.052951E-02
2024-01-02 10:43:01 PM,9.979745,0,0,7.939091,7.931858,7.946325,-1.446759E-02,6.004051,86.56141,85.44344,0,84.83507,86.02033,0,7.052951E-02
2024-01-02 10:44:01 PM,9.979383,0,0,8.000579,8.000579,7.978878,-1.446759E-02,5.83044,86.83268,85.56406,0,84.93996,86.17766,0,8.138021E-02
2024-01-02 10:45:01 PM,9.979383,0,0,7.986111,8.004195,7.942708,-2.531829E-02,6.029369,86.81098,85.62698,0,84.96094,86.17766,0,6.510416E-02
2024-01-02 10:46:01 PM,9.979022,0,0,7.902923,7.892071,7.97526,-1.808449E-02,5.971499,86.24132,85.05009,0,84.44173,85.62175,0,0.0922309
2024-01-02 10:47:01 PM,9.979383,0,0,7.85952,7.852286,7.902923,-1.446759E-02,5.917245,86.08398,84.78262,0,84.23196,85.42245,0,8.680556E-02
2024-01-02 10:48:01 PM,9.978298,0,0,7.85952,7.848669,7.931858,-1.808449E-02,5.957031,86.10569,84.92422,0,84.32111,85.50112,0,5.967882E-02
2024-01-02 10:49:01 PM,9.981193,0,0,7.85952,7.848669,7.906539,-1.446759E-02,6.004051,86.07856,84.78262,0,84.18999,85.39623,0,5.967882E-02
2024-01-02 10:50:01 PM,9.979383,0,0,7.968026,7.968026,7.946325,-1.446759E-02,5.978733,86.33355,85.05534,0,84.41026,85.60076,0,5.425347E-02
2024-01-02 10:51:01 PM,9.979745,0,0,7.931858,7.884838,7.928241,-1.808449E-02,5.924479,86.70248,85.60601,0,85.08157,86.2878,0,3.255208E-02
2024-01-02 10:52:01 PM,9.979383,0,0,7.892071,7.924624,7.931858,-1.808449E-02,6.011285,86.27387,85.07632,0,84.57285,85.7581,0,3.797743E-02
2024-01-02 10:53:01 PM,9.981193,0,0,7.85952,7.85952,7.986111,-1.446759E-02,5.859375,86.6428,85.35952,0,84.78786,85.96264,0,7.052951E-02
2024-01-02 10:54:01 PM,9.978298,0,0,7.928241,7.884838,7.928241,-1.085069E-02,6.137876,86.49089,85.31756,0,84.73018,85.92068,0,4.340278E-02
2024-01-02 10:55:01 PM,9.979383,0,0,7.855903,7.852286,7.902923,-1.446759E-02,5.957031,86.15993,84.95045,0,84.32111,85.52209,0,4.340278E-02
2024-01-02 10:56:01 PM,9.979022,0,0,7.895689,7.895689,8.000579,-1.808449E-02,5.881076,86.56684,85.30708,0,84.77737,85.92068,0,6.510416E-02
2024-01-02 10:57:01 PM,9.979745,0,0,7.892071,7.931858,8.02228,-1.808449E-02,5.975116,86.70789,85.51685,0,84.92422,86.11472,0,6.510416E-02
2024-01-02 10:58:01 PM,9.980107,0,0,7.902923,7.96441,7.924624,-1.446759E-02,5.884693,86.68077,85.3333,0,84.73543,85.93642,0,8.680556E-02
2024-01-02 10:59:01 PM,9.979383,0,0,7.931858,7.924624,7.931858,-1.085069E-02,5.9932,86.91406,85.65321,0,85.10254,86.31402,0,6.510416E-02
2024-01-02 11:00:01 PM,9.979022,0,0,7.902923,7.902923,7.97526,-1.446759E-02,6.065538,86.35525,85.20218,0,84.63577,85.77383,0,6.510416E-02
2024-01-02 11:01:01 PM,9.978298,0,0,7.855903,7.848669,7.978878,-2.893518E-02,6.029369,86.31728,85.07107,0,84.57285,85.72664,0,8.680556E-02
2024-01-02 11:02:01 PM,9.979745,0,0,7.910156,7.892071,7.892071,-1.446759E-02,5.996817,86.6428,85.39623,0,84.78262,85.97312,0,5.967882E-02
2024-01-02 11:03:01 PM,9.978298,0,0,7.888455,7.892071,7.939091,-1.808449E-02,5.815972,86.66992,85.18645,0,84.67773,85.87873,0,7.052951E-02
2024-01-02 11:04:01 PM,9.979745,0,0,7.931858,7.924624,7.906539,-2.531829E-02,5.899161,86.11654,84.88227,0,84.38928,85.55357,0,5.967882E-02
2024-01-02 11:05:01 PM,9.978298,0,0,7.928241,7.928241,8.018663,-1.808449E-02,6.166811,86.75673,85.38574,0,84.8613,86.06753,0,6.510416E-02
2024-01-02 11:06:01 PM,9.978298,0,0,7.892071,7.895689,7.942708,-1.446759E-02,6.051071,86.26302,85.02912,0,84.44698,85.64797,0,5.967882E-02
2024-01-02 11:07:01 PM,9.979745,0,0,7.895689,7.928241,7.986111,-7.233796E-03,5.949798,86.75673,85.42245,0,84.88227,86.06228,0,7.052951E-02
2024-01-02 11:08:01 PM,9.978298,0,0,7.892071,7.902923,7.931858,-2.531829E-02,5.866609,86.67535,85.2861,0,84.7564,85.93118,0,7.052951E-02
2024-01-02 11:09:01 PM,9.979745,0,0,7.895689,7.888455,7.892071,-1.808449E-02,6.130642,86.56141,85.3333,0,84.75115,85.94166,0,6.510416E-02
2024-01-02 11:10:01 PM,9.979022,0,0,7.866754,7.902923,7.852286,-1.446759E-02,5.938947,86.43664,85.23889,0,84.69871,85.80006,0,5.425347E-02
2024-01-02 11:11:01 PM,9.98083,0,0,7.939091,7.892071,7.946325,-1.808449E-02,5.870225,85.97005,84.84556,0,84.18999,85.39099,0,9.765625E-02
2024-01-02 11:12:01 PM,9.980107,0,0,7.928241,7.931858,7.97526,-1.446759E-02,5.924479,86.40951,85.27561,0,84.70396,85.88396,0,8.138021E-02
2024-01-02 11:13:01 PM,9.979745,0,0,7.982494,7.960793,7.910156,-1.446759E-02,5.971499,87.12022,85.89445,0,85.33855,86.571,0,8.138021E-02
2024-01-02 11:14:01 PM,9.979745,0,0,7.946325,7.895689,8.033131,-1.446759E-02,6.065538,86.78386,85.51685,0,84.93996,86.14095,0,5.425347E-02
2024-01-02 11:15:01 PM,9.980107,0,0,7.924624,7.924624,7.913774,-1.446759E-02,6.032986,86.84354,85.64272,0,85.05534,86.26157,0,5.967882E-02
2024-01-02 11:16:01 PM,9.977937,0,0,7.892071,7.888455,7.931858,-1.085069E-02,5.906394,86.30099,84.97143,0,84.45222,85.63223,0,8.680556E-02
2024-01-02 11:17:01 PM,9.979022,0,0,7.939091,7.892071,8.018663,-1.808449E-02,5.989583,86.58854,85.2861,0,84.7564,85.94166,0,7.052951E-02
2024-01-02 11:18:01 PM,9.979383,0,0,7.968026,7.946325,7.852286,-1.085069E-02,5.88831,86.64822,85.42245,0,84.8036,85.98886,0,7.052951E-02
2024-01-02 11:19:01 PM,9.979745,0,0,7.928241,7.902923,7.996962,-2.531829E-02,5.93533,86.46376,85.31756,0,84.76164,85.96788,0,7.052951E-02
2024-01-02 11:20:01 PM,9.979745,0,0,7.895689,7.939091,7.982494,-1.808449E-02,5.931713,86.6428,85.43294,0,84.86653,86.02033,0,8.138021E-02
2024-01-02 11:21:01 PM,9.979022,0,0,7.892071,7.906539,7.852286,-1.808449E-02,6.080006,86.4529,85.17596,0,84.68298,85.84202,0,5.425347E-02
2024-01-02 11:22:01 PM,9.979383,0,0,7.942708,7.888455,8.015046,-1.446759E-02,5.88831,86.32813,84.98716,0,84.36306,85.57979,0,7.052951E-02
2024-01-02 11:23:01 PM,9.981193,0,0,7.895689,7.931858,7.982494,-1.808449E-02,5.957031,86.22504,85.15498,0,84.5676,85.73713,0,8.680556E-02
2024-01-02 11:24:01 PM,9.979022,0,0,7.931858,7.892071,7.921007,-1.808449E-02,6.228299,86.70789,85.41196,0,84.70921,85.94166,0,8.138021E-02
2024-01-02 11:25:01 PM,9.98083,0,0,7.895689,7.848669,7.96441,-1.446759E-02,5.989583,86.39866,85.15498,0,84.60432,85.73713,0,7.052951E-02
2024-01-02 11:26:01 PM,9.979383,0,0,7.931858,7.928241,7.939091,-1.446759E-02,6.025753,86.37695,85.02912,0,84.44173,85.64272,0,8.138021E-02
2024-01-02 11:27:01 PM,9.978298,0,0,7.855903,7.892071,7.892071,-2.531829E-02,5.721933,86.20876,84.99765,0,84.45222,85.62175,0,8.138021E-02
2024-01-02 11:28:01 PM,9.979745,0,0,7.866754,7.877604,7.946325,-1.808449E-02,5.707465,86.3227,85.08157,0,84.50466,85.67944,0,8.138021E-02
2024-01-02 11:29:01 PM,9.979022,0,0,7.939091,7.968026,8.018663,-1.446759E-02,5.957031,86.73502,85.43294,0,84.85605,86.05179,0,5.967882E-02
2024-01-02 11:30:01 PM,9.979022,0,0,7.931858,7.939091,7.996962,-1.446759E-02,5.938947,86.61567,85.21267,0,84.68822,85.86824,0,8.680556E-02
2024-01-02 11:31:01 PM,9.979022,0,0,7.906539,7.895689,8.029513,-2.531829E-02,6.148727,86.50716,85.23889,0,84.76164,85.93642,0,6.510416E-02
2024-01-02 11:32:01 PM,9.979383,0,0,7.949943,7.942708,7.913774,-1.446759E-02,5.884693,86.51801,85.28085,0,84.73543,85.93642,0,8.680556E-02
2024-01-02 11:33:01 PM,9.979383,0,0,8.083768,8.123553,7.931858,-1.085069E-02,6.076389,86.57227,85.09205,0,84.51516,85.70566,0,7.052951E-02
2024-01-02 11:34:01 PM,9.979383,0,0,7.978878,7.96441,8.029513,-1.808449E-02,6.141493,86.81098,85.59028,0,84.98716,86.19339,0,8.138021E-02
2024-01-02 11:35:01 PM,9.979383,0,0,7.924624,7.931858,7.949943,-2.531829E-02,5.917245,86.73502,85.44344,0,84.90849,86.0885,0,8.680556E-02
2024-01-02 11:36:01 PM,9.978298,0,0,7.895689,7.866754,7.931858,-2.531829E-02,5.975116,85.83984,84.63577,0,84.08511,85.25463,0,6.510416E-02
2024-01-02 11:37:01 PM,9.980107,0,0,7.85952,7.884838,7.892071,-1.446759E-02,5.826823,85.97005,84.67773,0,84.0956,85.25987,0,6.510416E-02
2024-01-02 11:38:01 PM,9.980107,0,0,7.97526,7.921007,7.939091,-1.446759E-02,6.025753,86.49089,85.19695,0,84.63577,85.77908,0,6.510416E-02
2024-01-02 11:39:01 PM,9.979745,0,0,7.939091,7.960793,8.01143,-1.808449E-02,5.989583,86.83811,85.60601,0,85.08157,86.23535,0,7.052951E-02
2024-01-02 11:40:01 PM,9.98083,0,0,7.906539,7.928241,7.946325,-1.808449E-02,6.083622,86.6862,85.6165,0,84.96619,86.17242,0,5.967882E-02
2024-01-02 11:41:01 PM,9.98083,0,0,7.892071,7.877604,7.895689,-1.446759E-02,5.9932,86.26302,85.14973,0,84.54662,85.71091,0,8.138021E-02
2024-01-02 11:42:01 PM,9.980107,0,0,7.902923,7.931858,7.986111,-1.446759E-02,6.076389,86.78386,85.43294,0,84.92422,86.10424,0,8.138021E-02
2024-01-02 11:43:01 PM,9.979022,0,0,7.85952,7.848669,7.892071,-1.446759E-02,6.051071,86.00803,84.79311,0,84.23196,85.42245,0,7.052951E-02
2024-01-02 11:44:01 PM,9.979022,0,0,7.96441,7.978878,7.96441,-2.531829E-02,5.895544,86.50716,85.38574,0,84.73018,85.89445,0,8.680556E-02
2024-01-02 11:45:01 PM,9.979383,0,0,7.888455,7.888455,7.986111,-1.446759E-02,6.043837,86.62652,85.39623,0,84.84031,86.01508,0,7.052951E-02
2024-01-02 11:46:01 PM,9.979383,0,0,7.895689,7.877604,7.924624,-1.446759E-02,6.029369,86.34441,85.17072,0,84.60432,85.72139,0,8.138021E-02
2024-01-02 11:47:01 PM,9.979383,0,0,7.910156,7.895689,7.978878,-1.446759E-02,6.011285,86.27387,85.02387,0,84.55186,85.68468,0,0.0922309
2024-01-02 11:48:01 PM,9.979383,0,0,7.855903,7.841435,7.902923,-1.446759E-02,6.022136,86.01888,84.78262,0,84.17426,85.37001,0,7.052951E-02
2024-01-02 11:49:01 PM,9.978298,0,0,7.855903,7.888455,7.884838,-3.255209E-02,6.210214,86.11654,84.93472,0,84.41026,85.56931,0,5.967882E-02
2024-01-02 11:50:01 PM,9.98083,0,0,7.895689,7.895689,7.928241,-2.531829E-02,6.004051,86.27387,85.05009,0,84.5204,85.68468,0,8.680556E-02
2024-01-02 11:51:01 PM,9.979383,0,0,7.895689,7.892071,7.957176,-1.446759E-02,5.996817,86.41492,85.20743,0,84.60432,85.81055,0,7.052951E-02
2024-01-02 11:52:01 PM,9.979383,0,0,7.855903,7.855903,7.931858,-1.446759E-02,5.87746,86.23589,84.85605,0,84.34209,85.52734,0,7.052951E-02
2024-01-02 11:53:01 PM,9.979383,0,0,7.902923,7.866754,7.942708,-1.085069E-02,5.967882,86.53971,85.32805,0,84.77737,85.94166,0,5.967882E-02
2024-01-02 11:54:01 PM,9.979383,0,0,7.85952,7.841435,7.928241,-1.446759E-02,6.004051,86.34441,85.1445,0,84.55186,85.70566,0,8.680556E-02
2024-01-02 11:55:01 PM,9.979383,0,0,7.877604,7.902923,7.982494,-1.808449E-02,5.93533,86.52344,85.33855,0,84.73018,85.88921,0,7.052951E-02
2024-01-02 11:56:01 PM,9.979022,0,0,7.942708,7.946325,7.928241,-1.808449E-02,5.881076,86.72417,85.59028,0,84.93472,86.14619,0,3.797743E-02
2024-01-02 11:57:01 PM,9.979022,0,0,7.902923,7.888455,7.957176,-1.446759E-02,6.105324,86.68077,85.18121,0,84.75115,85.92068,0,8.138021E-02
2024-01-02 11:58:01 PM,9.979022,0,0,7.931858,7.924624,7.960793,-1.446759E-02,5.9932,86.48546,85.2861,0,84.76689,85.9574,0,5.425347E-02
2024-01-02 11:59:01 PM,9.979022,0,0,7.895689,7.852286,7.906539,-2.531829E-02,5.815972,86.45834,85.25987,0,84.73018,85.86299,0,4.340278E-02
2024-01-03 12:00:01 AM,9.98083,0,0,7.906539,7.892071,7.913774,-1.808449E-02,5.84129,86.12739,85.02912,0,84.48894,85.62698,0,0.0922309
2024-01-03 12:01:01 AM,9.979383,0,0,7.928241,7.928241,7.968026,-1.808449E-02,6.025753,86.70248,85.38574,0,84.8613,86.03606,0,6.510416E-02
2024-01-03 12:02:01 AM,9.979745,0,0,7.902923,7.895689,7.97526,-1.446759E-02,6.130642,86.69705,85.48538,0,84.86653,86.07278,0,3.797743E-02
2024-01-03 12:03:01 AM,9.979383,0,0,7.928241,7.884838,7.97526,-1.808449E-02,5.924479,86.37153,85.05009,0,84.49417,85.63223,0,5.967882E-02
2024-01-03 12:04:01 AM,9.979383,0,0,7.888455,7.852286,7.85952,-1.085069E-02,6.061921,85.82899,84.58333,0,84.04839,85.23365,0,7.052951E-02
2024-01-03 12:05:01 AM,9.979022,0,0,7.816117,7.841435,7.888455,-2.531829E-02,5.989583,85.67709,84.41026,0,83.87009,85.01338,0,5.967882E-02
